0.0869208109,0.0416311638,0.7700092936,-0.0044545106,-0.0062630555,0.0160506709,0.9998416412,0.0102643317,0.0910265286,0.2727806361,0.3617956712,-0.3162942228,0.0026766043,-0.0577112087,-0.1473630250,-0.1549054412,0.3947604595,-0.3093292999,0.0060569956,-0.0131528395,0.0199853169,0.0000000000,0.5946790921,-0.0183506280,0.0651518613,0.4115980550,0.0000000000,0.0000000000,0.0000000000,0.3409223951,-0.0692780399,-0.0597009895,0.7602272231,0.0000000000,0.0000000000,0.0000000000
0.0952692095,0.0436339829,0.7677538558,0.0004010440,-0.0069318977,0.0188381808,0.9997984351,0.0207980716,0.0790528964,0.2704104474,0.3650707072,-0.3260485180,0.0024402050,-0.1047676824,-0.1797283413,-0.1879994419,0.4850338328,-0.3278395794,0.0053953148,-0.0211448919,0.0139806953,0.0000000000,0.6012823467,-0.0089664561,0.0498560734,0.3993013126,0.0000000000,0.0000000000,0.0000000000,0.3569725568,-0.0729967357,-0.0567002669,0.7536273824,0.0000000000,0.0000000000,0.0000000000
0.1049655826,0.0456487154,0.7659270227,0.0024236022,-0.0079509939,0.0239747545,0.9996780077,0.0353134406,0.0703308627,0.2625003053,0.3611649072,-0.3355984654,0.0024095079,-0.1517996888,-0.2072389265,-0.2188297680,0.5601360137,-0.3321845397,0.0044955629,-0.0318105852,0.0115046492,0.0000000000,0.6051199991,0.0005655529,0.0340094115,0.3862652202,0.0000000000,0.0000000000,0.0000000000,0.3755534638,-0.0757763723,-0.0529177099,0.7502869680,0.0000000000,0.0000000000,0.0000000000
0.1162237110,0.0478823002,0.7645634378,0.0010578128,-0.0082503113,0.0312527901,0.9994769014,0.0533554693,0.0666394639,0.2496014745,0.3494630599,-0.3457057859,0.0026490905,-0.1984767027,-0.2267046181,-0.2474918753,0.6111124616,-0.3203345934,0.0034848734,-0.0448966536,0.0133723760,0.0000000000,0.6056188570,0.0099810313,0.0179883243,0.3729855586,0.0000000000,0.0000000000,0.0000000000,0.3960118444,-0.0765928853,-0.0498658913,0.7510585911,0.0000000000,0.0000000000,0.0000000000
0.1292409548,0.0504064032,0.7635067585,-0.0024779646,-0.0075231229,0.0396077408,0.9991839116,0.0752012225,0.0667565219,0.2333766660,0.3308729176,-0.3572507761,0.0034295306,-0.2451577123,-0.2383452902,-0.2739577803,0.6344700255,-0.2922907623,0.0024481036,-0.0603596110,0.0183880771,0.0000000000,0.6029258489,0.0192266725,0.0018701352,0.3598947916,0.0000000000,0.0000000000,0.0000000000,0.4178226509,-0.0756425422,-0.0490337714,0.7564155297,0.0000000000,0.0000000000,0.0000000000
0.1441536307,0.0531096274,0.7623984391,-0.0062572851,-0.0061940157,0.0479485086,0.9988110037,0.1017054263,0.0677545398,0.2162004534,0.3068980215,-0.3714341316,0.0047602375,-0.2923330210,-0.2446797257,-0.2979828191,0.6317011462,-0.2499540781,0.0014461864,-0.0780466207,0.0245318421,0.0000000000,0.5977414512,0.0280863136,-0.0143568208,0.3475281223,0.0000000000,0.0000000000,0.0000000000,0.4408198932,-0.0740543577,-0.0516006684,0.7662903403,0.0000000000,0.0000000000,0.0000000000
0.1610068434,0.0557063709,0.7607273405,-0.0088424791,-0.0048910304,0.0554839949,0.9984084408,0.1338062145,0.0675167974,0.2009045059,0.2790867891,-0.3897386808,0.0062657619,-0.3403053252,-0.2486437342,-0.3191684099,0.6072560314,-0.1965261983,0.0005319598,-0.0971973265,0.0303283570,0.0000000000,0.5910591420,0.0361446646,-0.0303425621,0.3366644835,0.0000000000,0.0000000000,0.0000000000,0.4649502785,-0.0729903793,-0.0582612157,0.7802936561,0.0000000000,0.0000000000,0.0000000000
0.1797585793,0.0577970561,0.7579386086,-0.0098362607,-0.0042085434,0.0615216851,0.9980484048,0.1722367809,0.0662231371,0.1904020639,0.2494144207,-0.4132480953,0.0075786789,-0.3888077855,-0.2522503413,-0.3371011648,0.5678920206,-0.1366047492,-0.0002241805,-0.1165989719,0.0350500855,0.0000000000,0.5840059445,0.0432633883,-0.0452293278,0.3281914853,0.0000000000,0.0000000000,0.0000000000,0.4897647211,-0.0730293847,-0.0690239171,0.7978865428,0.0000000000,0.0000000000,0.0000000000
0.2003261485,0.0589602989,0.7535785635,-0.0096840557,-0.0047497956,0.0653662235,0.9978030444,0.2171582308,0.0656688112,0.1869871932,0.2205255761,-0.4418337812,0.0085997564,-0.4367927127,-0.2563691308,-0.3513924430,0.5233908957,-0.0766303964,-0.0006792759,-0.1354606467,0.0382120861,0.0000000000,0.5776258385,0.0498646155,-0.0580449094,0.3229094144,0.0000000000,0.0000000000,0.0000000000,0.5141629765,-0.0741436261,-0.0831826348,0.8180085430,0.0000000000,0.0000000000,0.0000000000
0.2226651771,0.0588519474,0.7474380112,-0.0090599008,-0.0069295090,0.0667185817,0.9977066357,0.2673034104,0.0677054822,0.1915029357,0.1954114813,-0.4739835256,0.0093162950,-0.4826796641,-0.2611490433,-0.3616791469,0.4858880752,-0.0239624713,-0.0006208699,-0.1539973721,0.0395218037,0.0000000000,0.5726214503,0.0565520807,-0.0682084904,0.3215005614,0.0000000000,0.0000000000,0.0000000000,0.5367028821,-0.0759458733,-0.0996185084,0.8387175051,0.0000000000,0.0000000000,0.0000000000
0.2468536874,0.0572865783,0.7396558151,-0.0083234627,-0.0104284247,0.0662139691,0.9977162313,0.3190907196,0.0736178907,0.2028790831,0.1774502035,-0.5069865911,0.0096340638,-0.5248943096,-0.2662820009,-0.3677299335,0.4666737535,0.0153799001,0.0000886186,-0.1730003816,0.0393347603,0.0000000000,0.5693447191,0.0635892657,-0.0755854041,0.3244963628,0.0000000000,0.0000000000,0.0000000000,0.5561163924,-0.0779078272,-0.1170681229,0.8576895626,0.0000000000,0.0000000000,0.0000000000
0.2731453808,0.0542813256,0.7307549254,-0.0075062776,-0.0139100365,0.0654213331,0.9977325372,0.3669660729,0.0846349995,0.2185172718,0.1709622789,-0.5364919814,0.0095230994,-0.5622154753,-0.2709824192,-0.3695045650,0.4727951710,0.0379718031,0.0012972254,-0.1929121350,0.0388351050,0.0000000000,0.5680864680,0.0708330133,-0.0801214401,0.3320077141,0.0000000000,0.0000000000,0.0000000000,0.5714150867,-0.0795580996,-0.1341092150,0.8732076980,0.0000000000,0.0000000000,0.0000000000
0.3019640952,0.0500500989,0.7215984542,-0.0068397952,-0.0156315578,0.0660900468,0.9976677690,0.4054215693,0.1025571177,0.2354424389,0.1812854699,-0.5556959436,0.0091263444,-0.5935764983,-0.2740363770,-0.3670485743,0.5058393949,0.0421153894,0.0024935196,-0.2132822150,0.0396153086,0.0000000000,0.5693382405,0.0779219970,-0.0816047191,0.3434103441,0.0000000000,0.0000000000,0.0000000000,0.5816712431,-0.0806036815,-0.1492473052,0.8845197433,0.0000000000,0.0000000000,0.0000000000
0.3338330707,0.0449493548,0.7132702490,-0.0071294441,-0.0147032550,0.0690679766,0.9974781200,0.4310255350,0.1295528213,0.2513103540,0.2144029491,-0.5558873234,0.0085493606,-0.6175580655,-0.2739868819,-0.3605557501,0.5622997918,0.0267367295,0.0030923086,-0.2327414572,0.0429561455,0.0000000000,0.5737402320,0.0843567317,-0.0798529627,0.3574076695,0.0000000000,0.0000000000,0.0000000000,0.5861098448,-0.0808284127,-0.1612843676,0.8913845280,0.0000000000,0.0000000000,0.0000000000
0.3692567725,0.0393915426,0.7069000705,-0.0092369042,-0.0118931007,0.0735374603,0.9971787581,0.4422305837,0.1667755886,0.2644548019,0.2770719999,-0.5293036146,0.0076589151,-0.6322330199,-0.2693508256,-0.3507264731,0.6339276473,-0.0079766153,0.0029482423,-0.2491516323,0.0491400605,0.0000000000,0.5817392689,0.0895700914,-0.0750380010,0.3724563795,0.0000000000,0.0000000000,0.0000000000,0.5845444167,-0.0800115024,-0.1693957159,0.8935757399,0.0000000000,0.0000000000,0.0000000000
0.4085879659,0.0337527267,0.7034643696,-0.0129841581,-0.0090842704,0.0770611075,0.9969004330,0.4371596288,0.2124529482,0.2734780222,0.3764248280,-0.4731620739,0.0062398414,-0.6355605038,-0.2590051940,-0.3388079740,0.7085764800,-0.0590030675,0.0024872835,-0.2598161460,0.0570561110,0.0000000000,0.5932396922,0.0930722988,-0.0677571894,0.3870929020,0.0000000000,0.0000000000,0.0000000000,0.5774986973,-0.0782270532,-0.1726330677,0.8907028381,0.0000000000,0.0000000000,0.0000000000
0.4519137202,0.0283022319,0.7035977630,-0.0167520499,-0.0077050245,0.0766061644,0.9968909153,0.4121385087,0.2611007136,0.2776111421,0.5161081989,-0.3925821636,0.0042895206,-0.6258338939,-0.2427755556,-0.3259558883,0.7730245117,-0.1202979298,0.0021323544,-0.2618859653,0.0644253189,0.0000000000,0.6075683219,0.0944888730,-0.0588450599,0.3999763066,0.0000000000,0.0000000000,0.0000000000,0.5657811000,-0.0761794206,-0.1696119685,0.8821384728,0.0000000000,0.0000000000,0.0000000000
0.4989841412,0.0231740331,0.7074489702,-0.0184594081,-0.0075056316,0.0701527374,0.9973372094,0.3631108956,0.3050719180,0.2779389078,0.6891360563,-0.3002059420,0.0020829490,-0.6017510431,-0.2217936917,-0.3125995787,0.8169106221,-0.1847223470,0.0017531582,-0.2530073311,0.0687077602,0.0000000000,0.6238060239,0.0934887702,-0.0491956352,0.4099185196,0.0000000000,0.0000000000,0.0000000000,0.5500769015,-0.0749261929,-0.1590359433,0.8671320148,0.0000000000,0.0000000000,0.0000000000
0.5491946982,0.0183848798,0.7146102376,-0.0170075217,-0.0068871608,0.0578541292,0.9981564061,0.2890619416,0.3376693875,0.2781432867,0.8737827836,-0.2117749451,0.0000127666,-0.5621102920,-0.1982658445,-0.2984908326,0.8348128065,-0.2464687890,0.0009632401,-0.2320184350,0.0681728175,0.0000000000,0.6412675384,0.0898536979,-0.0397441577,0.4160781159,0.0000000000,0.0000000000,0.0000000000,0.5310785592,-0.0752560717,-0.1404650614,0.8453138903,0.0000000000,0.0000000000,0.0000000000
0.6016238801,0.0138884390,0.7241407998,-0.0127348988,-0.0046461679,0.0417510652,0.9990360774,0.1944942465,0.3557425478,0.2837155140,1.0388844568,-0.1398891838,-0.0016505571,-0.5053777218,-0.1748857968,-0.2831625312,0.8251958182,-0.3021091617,-0.0002194059,-0.1993384484,0.0624606205,0.0000000000,0.6599561717,0.0837762076,-0.0314659210,0.4182028282,0.0000000000,0.0000000000,0.0000000000,0.5099555683,-0.0775691568,-0.1143933985,0.8171491213,0.0000000000,0.0000000000,0.0000000000
0.6551238420,0.0096438783,0.7346906626,-0.0066705842,-0.0015950524,0.0241697489,0.9996843414,0.0886878493,0.3604360075,0.3001246462,1.1555127111,-0.0900029812,-0.0029772230,-0.4296717438,-0.1541923866,-0.2662806883,0.7882738276,-0.3501524606,-0.0013742938,-0.1568394453,0.0524744418,0.0000000000,0.6807973539,0.0761380930,-0.0252076363,0.4167408538,0.0000000000,0.0000000000,0.0000000000,0.4885069528,-0.0821988809,-0.0817845956,0.7836494119,0.0000000000,0.0000000000,0.0000000000
0.7084586758,0.0056740875,0.7447108727,0.0002589174,-0.0003610477,0.0062713888,0.9999802359,-0.0177230011,0.3561317001,0.3311276986,1.2047624308,-0.0606771166,-0.0043340974,-0.3337872168,-0.1377656912,-0.2478291268,0.7252510158,-0.3902082104,-0.0022521494,-0.1073828609,0.0399968309,0.0000000000,0.7051967937,0.0684515918,-0.0214235494,0.4126653747,0.0000000000,0.0000000000,0.0000000000,0.4685697282,-0.0893621707,-0.0438947080,0.7455565411,0.0000000000,0.0000000000,0.0000000000
0.7604785896,0.0020929140,0.7527151594,0.0071478207,-0.0032328715,-0.0118544316,0.9998989597,-0.1160901660,0.3482389420,0.3777122796,1.1779476151,-0.0464267788,-0.0059717315,-0.2190293960,-0.1254096066,-0.2281649724,0.6389177733,-0.4223595784,-0.0030222232,-0.0543018986,0.0273943770,0.0000000000,0.7338107931,0.0624151901,-0.0200406796,0.4070018293,0.0000000000,0.0000000000,0.0000000000,0.4509318866,-0.0987074803,-0.0025207896,0.7031273336,0.0000000000,0.0000000000,0.0000000000
0.8103084818,-0.0009087692,0.7575424707,0.0125985133,-0.0099845684,-0.0299083014,0.9994233734,-0.2010259138,0.3409400760,0.4375184145,1.0767545548,-0.0404092529,-0.0076766818,-0.0905546219,-0.1151379399,-0.2079053893,0.5342429924,-0.4467079395,-0.0039257885,-0.0008322715,0.0173236543,0.0000000000,0.7654821357,0.0593114524,-0.0205444070,0.4003988764,0.0000000000,0.0000000000,0.0000000000,0.4346196969,-0.1092538046,0.0398959200,0.6570637294,0.0000000000,0.0000000000,0.0000000000
0.8575194758,-0.0031137418,0.7585657324,0.0148661324,-0.0179258546,-0.0467410081,0.9986355391,-0.2701623293,0.3363217275,0.5048695518,0.9183391229,-0.0359760372,-0.0089616319,0.0429599326,-0.1045414507,-0.1877980269,0.4188019971,-0.4632208883,-0.0048891073,0.0505054518,0.0121049250,0.0000000000,0.7975246810,0.0594762157,-0.0221595539,0.3932082490,0.0000000000,0.0000000000,0.0000000000,0.4174090930,-0.1199253060,0.0805635510,0.6095180808,0.0000000000,0.0000000000,0.0000000000
0.9022450257,-0.0043469055,0.7558018268,0.0129118387,-0.0242315353,-0.0614189341,0.9977343492,-0.3237538860,0.3351905329,0.5718629822,0.7370166826,-0.0278871795,-0.0095732799,0.1712843401,-0.0930095538,-0.1686850560,0.3034941877,-0.4719766332,-0.0055724111,0.0981905042,0.0126576031,0.0000000000,0.8271459601,0.0619792143,-0.0239112076,0.3860088540,0.0000000000,0.0000000000,0.0000000000,0.3974336729,-0.1299991642,0.1167532636,0.5637900341,0.0000000000,0.0000000000,0.0000000000
0.9452027855,-0.0045344817,0.7499008607,0.0074244399,-0.0280775522,-0.0747358996,0.9967803540,-0.3642077234,0.3379493355,0.6304374856,0.5731791226,-0.0139149671,-0.0096882966,0.2851502374,-0.0833701417,-0.1513327168,0.2025112222,-0.4732246676,-0.0057111567,0.1413330497,0.0174742712,0.0000000000,0.8525120104,0.0646998403,-0.0245701455,0.3798726541,0.0000000000,0.0000000000,0.0000000000,0.3746380632,-0.1390021559,0.1461105296,0.5230671727,0.0000000000,0.0000000000,0.0000000000
0.9875954207,-0.0037304739,0.7420219320,0.0007710813,-0.0303729101,-0.0889188360,0.9955753775,-0.3949392185,0.3440106619,0.6745254875,0.4563249733,0.0038104175,-0.0095983371,0.3779419921,-0.0814251686,-0.1360860252,0.1311114101,-0.4665444157,-0.0053034747,0.1789647105,0.0226607652,0.0000000000,0.8725639583,0.0649543476,-0.0228196914,0.3759614131,0.0000000000,0.0000000000,0.0000000000,0.3509634961,-0.1463835481,0.1668661584,0.4898365378,0.0000000000,0.0000000000,0.0000000000
1.0308910638,-0.0021017068,0.7336260649,-0.0041426538,-0.0318128382,-0.1051286244,0.9939410214,-0.4188060244,0.3506286493,0.7013038045,0.3976173691,0.0192003284,-0.0093541200,0.4457733928,-0.0930789636,-0.1228423470,0.1023250055,-0.4495897567,-0.0045323650,0.2095250077,0.0236640592,0.0000000000,0.8862591639,0.0605396826,-0.0177933761,0.3749646743,0.0000000000,0.0000000000,0.0000000000,0.3294367850,-0.1514783761,0.1779347975,0.4664165357,0.0000000000,0.0000000000,0.0000000000
1.0765211304,0.0001190672,0.7262279943,-0.0051819574,-0.0319103865,-0.1211353270,0.9921094230,-0.4371242792,0.3532551347,0.7111904430,0.3942977047,0.0248356536,-0.0088771504,0.4863078860,-0.1208106789,-0.1115480258,0.1254146824,-0.4184010122,-0.0036732088,0.2306881330,0.0177174199,0.0000000000,0.8923331246,0.0507248380,-0.0095898177,0.3769803734,0.0000000000,0.0000000000,0.0000000000,0.3131129572,-0.1537994916,0.1788841508,0.4552958268,0.0000000000,0.0000000000,0.0000000000
1.1255658373,0.0026907590,0.7211485612,-0.0016209294,-0.0301067305,-0.1319409154,0.9907989464,-0.4496704329,0.3476093655,0.7069430366,0.4350405562,0.0153141338,-0.0083241989,0.4973917685,-0.1619833131,-0.1025726791,0.2061712729,-0.3706310680,-0.0030307217,0.2396400933,0.0050742650,0.0000000000,0.8897805827,0.0366516994,0.0006486202,0.3816328552,0.0000000000,0.0000000000,0.0000000000,0.3044048119,-0.1533058124,0.1699398743,0.4583385702,0.0000000000,0.0000000000,0.0000000000
1.1785101026,0.0054105189,0.7193034363,0.0059136935,-0.0271242916,-0.1332582445,0.9906924555,-0.4549648039,0.3314386434,0.6924616612,0.5012119602,-0.0108988919,-0.0080368561,0.4764064477,-0.2099034038,-0.0964825060,0.3453807032,-0.3096073800,-0.0027094727,0.2341017225,-0.0116628618,0.0000000000,0.8784576553,0.0208901494,0.0110964153,0.3879730306,0.0000000000,0.0000000000,0.0000000000,0.3046865124,-0.1503692861,0.1521871853,0.4756659090,0.0000000000,0.0000000000,0.0000000000
1.2351346715,0.0081355452,0.7210560893,0.0157031278,-0.0244464102,-0.1246907096,0.9917701406,-0.4501928154,0.3046606065,0.6716025885,0.5698842723,-0.0518943441,-0.0080743787,0.4210294330,-0.2565262117,-0.0938084993,0.5334231699,-0.2448406460,-0.0024075020,0.2136815659,-0.0289172447,0.0000000000,0.8592281557,0.0064120307,0.0198645562,0.3943256062,0.0000000000,0.0000000000,0.0000000000,0.3140469330,-0.1454935027,0.1276919593,0.5053637653,0.0000000000,0.0000000000,0.0000000000
1.2945647726,0.0107760604,0.7261556936,0.0252026832,-0.0225698472,-0.1097016986,0.9933886269,-0.4312430054,0.2688729193,0.6471188445,0.6215133880,-0.1038924145,-0.0080710509,0.3317626340,-0.2951122034,-0.0954581694,0.7455733013,-0.1875873008,-0.0016965203,0.1803142114,-0.0429464344,0.0000000000,0.8335714465,-0.0043110675,0.0255776601,0.3985392538,0.0000000000,0.0000000000,0.0000000000,0.3314462372,-0.1390858148,0.0990479119,0.5439471056,0.0000000000,0.0000000000,0.0000000000
1.3554523221,0.0132631870,0.7337724827,0.0316018611,-0.0205997112,-0.0926179256,0.9949868814,-0.3935944393,0.2275457061,0.6201700664,0.6460814678,-0.1624826343,-0.0076482767,0.2149903933,-0.3216979498,-0.1032215316,0.9453409026,-0.1453750823,-0.0005765479,0.1372768783,-0.0502797212,0.0000000000,0.8030827867,-0.0095066081,0.0274919484,0.3985858867,0.0000000000,0.0000000000,0.0000000000,0.3554849742,-0.1315217946,0.0684659071,0.5871040588,0.0000000000,0.0000000000,0.0000000000
1.4162389773,0.0155029293,0.7426303823,0.0328161348,-0.0180795533,-0.0756112177,0.9964332265,-0.3337665218,0.1862119554,0.5907771801,0.6423368755,-0.2231915191,-0.0067420484,0.0836111090,-0.3350913103,-0.1194321033,1.0961012794,-0.1199457484,0.0005070203,0.0877747601,-0.0486585858,0.0000000000,0.7693656532,-0.0078080621,0.0251907106,0.3930362165,0.0000000000,0.0000000000,0.0000000000,0.3852550544,-0.1233973545,0.0371587785,0.6308493620,0.0000000000,0.0000000000,0.0000000000
1.4754420115,0.0173354434,0.7512192400,0.0284754496,-0.0167858439,-0.0582320320,0.9977556889,-0.2505922817,0.1508780601,0.5587302027,0.6129417300,-0.2819682919,-0.0054724791,-0.0463243691,-0.3360472478,-0.1458792381,1.1721972502,-0.1085812376,0.0012774484,0.0343083688,-0.0383883442,0.0000000000,0.7341933043,0.0017244874,0.0185074794,0.3812200630,0.0000000000,0.0000000000,0.0000000000,0.4203371535,-0.1156160426,0.0054158102,0.6728020301,0.0000000000,0.0000000000,0.0000000000
1.5319137911,0.0185223939,0.7580514396,0.0202673964,-0.0198245378,-0.0392795473,0.9988259796,-0.1462268638,0.1248616773,0.5242246315,0.5613019392,-0.3358380442,-0.0039370802,-0.1606216650,-0.3267769556,-0.1827971617,1.1625392034,-0.1058285487,0.0019513826,-0.0210452259,-0.0228865658,0.0000000000,0.6992884965,0.0189640842,0.0079847616,0.3632723692,0.0000000000,0.0000000000,0.0000000000,0.4599492206,-0.1091121790,-0.0270441290,0.7124256886,0.0000000000,0.0000000000,0.0000000000
1.5850375162,0.0187783496,0.7619166464,0.0113322643,-0.0285190738,-0.0187751891,0.9993526577,-0.0269042181,0.1069526882,0.4882648200,0.4917660697,-0.3831959428,-0.0022375027,-0.2501267611,-0.3111527649,-0.2284055830,1.0698240175,-0.1042896946,0.0027476155,-0.0761787426,-0.0074489319,0.0000000000,0.6656182683,0.0421401637,-0.0047750764,0.3401073364,0.0000000000,0.0000000000,0.0000000000,0.5023731644,-0.1044018859,-0.0609048888,0.7499819285,0.0000000000,0.0000000000,0.0000000000
1.6348323793,0.0178448121,0.7620879318,0.0049344612,-0.0404759593,0.0016909439,0.9991668972,0.0974430465,0.0932112644,0.4528738739,0.4112211844,-0.4232914379,-0.0005740826,-0.3117714813,-0.2946120697,-0.2790607269,0.9110727365,-0.0958612750,0.0033484641,-0.1289120081,0.0033044723,0.0000000000,0.6330467085,0.0681186576,-0.0175592615,0.3131027173,0.0000000000,0.0000000000,0.0000000000,0.5453077616,-0.1013440506,-0.0971039357,0.7854906698,0.0000000000,0.0000000000,0.0000000000
1.6819513001,0.0155845977,0.7584430085,0.0030088084,-0.0512042211,0.0201925071,0.9984795128,0.2155947834,0.0811458702,0.4204409050,0.3302547445,-0.4552037323,0.0007656533,-0.3490462887,-0.2826909695,-0.3299827317,0.7173086397,-0.0746950737,0.0032495746,-0.1772809210,0.0075723199,0.0000000000,0.6009807849,0.0934627494,-0.0284707152,0.2836382419,0.0000000000,0.0000000000,0.0000000000,0.5865384856,-0.0992597605,-0.1362898846,0.8185961009,0.0000000000,0.0000000000,0.0000000000
1.7275669044,0.0120597800,0.7514834410,0.0053082746,-0.0577509908,0.0360275399,0.9976666085,0.3185496515,0.0727464065,0.3922038728,0.2629478983,-0.4769682569,0.0015185341,-0.3711460005,-0.2786808916,-0.3762817339,0.5270284673,-0.0405420141,0.0025528836,-0.2197910688,0.0066871754,0.0000000000,0.5694656253,0.1154338566,-0.0364422355,0.2530746334,0.0000000000,0.0000000000,0.0000000000,0.6242279468,-0.0971808381,-0.1779913325,0.8488699882,0.0000000000,0.0000000000,0.0000000000
1.7731588884,0.0075564457,0.7422563028,0.0096391620,-0.0605935559,0.0503087572,0.9968472985,0.4015862303,0.0741845214,0.3673561418,0.2244485685,-0.4852749681,0.0015977779,-0.3887620458,-0.2822443564,-0.4138757253,0.3758307858,0.0003831688,0.0019610133,-0.2554273437,0.0038832315,0.0000000000,0.5397187688,0.1322107215,-0.0410811565,0.2232598881,0.0000000000,0.0000000000,0.0000000000,0.6569285412,-0.0939639582,-0.2201090812,0.8759575178,0.0000000000,0.0000000000,0.0000000000
